OSEBuildingID,BuildingType,Neighborhood,BuildingAge,NumberofBuildings,NumberofFloors,PropertyGFAParking,PropertyGFABuilding(s),PrimaryProperty,LargestPropertyUseTypeGFA,SecondLargest,SecondLargestPropertyUseTypeGFA,ThirdLargest,ThirdLargestPropertyUseTypeGFA,NumberPropertyUseType,harvesine_distance,ENERGYSTARScore,SiteEnergyUse(kBtu)
21916,NONRESIDENTIAL,NORTHEAST,71,1.0,2,0,22135,MIXED USE,10388.0,OFFICE AND BUSINESS,8116.0,RETAIL AND PERSONAL SERVICES,3200.0,4,4.281119222866605,,1261634.5
21917,NONRESIDENTIAL,NORTHEAST,49,1.0,3,0,38378,HEALTH AND MEDICAL,35066.0,PARKING,3312.0,UNDEFINED,,2,4.257219219088501,86.0,1645605.125
21920,NONRESIDENTIAL,NORTHEAST,36,1.0,2,0,33576,STORAGE,33576.0,UNDEFINED,,UNDEFINED,,1,4.2771140541320625,64.0,1275231.75
21921,NONRESIDENTIAL,NORTHEAST,41,1.0,1,0,33005,FOOD AND BEVERAGE,34982.0,PARKING,0.0,UNDEFINED,,2,4.216378259748379,21.0,10642754.0
21945,NONRESIDENTIAL,EAST,35,1.0,1,0,20971,OTHER SERVICES AND FACILITIES,23483.0,RETAIL AND PERSONAL SERVICES,10360.0,HEALTH AND MEDICAL,8509.0,4,0.5424333052603414,,729397.1875
21955,NONRESIDENTIAL,MAGNOLIA / QUEEN ANNE,89,1.0,3,0,23910,OFFICE AND BUSINESS,20000.0,RETAIL AND PERSONAL SERVICES,3910.0,UNDEFINED,,2,3.885649200489161,,873577.3125
21964,NONRESIDENTIAL,BALLARD,106,1.0,2,0,21765,OTHER SERVICES AND FACILITIES,21765.0,UNDEFINED,,UNDEFINED,,1,5.281355617940525,80.0,431390.4063
22062,CAMPUS,EAST,77,1.0,2,0,2200000,EDUCATION,1719643.0,PARKING,318960.0,UNDEFINED,,2,0.7624327244217901,,114648520.0
22078,NONRESIDENTIAL,CENTRAL,115,1.0,2,0,26560,OTHER SERVICES AND FACILITIES,26560.0,UNDEFINED,,UNDEFINED,,1,1.1365288930198998,1.0,1751483.875
22095,NONRESIDENTIAL,LAKE UNION,59,1.0,2,0,20140,STORAGE,20140.0,UNDEFINED,,UNDEFINED,,1,3.072294052961064,49.0,116486.6016
22139,NONRESIDENTIAL,GREATER DUWAMISH,24,1.0,2,0,38845,RETAIL AND PERSONAL SERVICES,38845.0,PARKING,6000.0,UNDEFINED,,2,5.205382130344821,82.0,6917280.0
22142,NONRESIDENTIAL,GREATER DUWAMISH,63,1.0,1,0,26092,FOOD AND BEVERAGE,25946.0,PARKING,0.0,UNDEFINED,,2,5.266288771134691,40.0,7619445.0
22149,SPS-DISTRICT K-12,NORTH,61,1.0,1,0,38582,EDUCATION,40374.0,UNDEFINED,,UNDEFINED,,1,7.32981692308057,85.0,1848878.5
22163,NONRESIDENTIAL,GREATER DUWAMISH,49,1.0,1,0,25500,OFFICE AND BUSINESS,25500.0,UNDEFINED,,UNDEFINED,,1,3.8552553130675187,98.0,1213869.75
22165,NONRESIDENTIAL,GREATER DUWAMISH,55,1.0,1,0,41895,STORAGE,37524.0,OFFICE AND BUSINESS,2596.0,UNDEFINED,,2,4.054117796258298,,1242311.5
22166,NONRESIDENTIAL,GREATER DUWAMISH,58,1.0,2,0,56193,RETAIL AND PERSONAL SERVICES,56193.0,UNDEFINED,,UNDEFINED,,1,3.96996879410653,,2497942.75
22223,NONRESIDENTIAL,BALLARD,94,1.0,3,0,35448,EDUCATION,35448.0,UNDEFINED,,UNDEFINED,,1,4.924655156468702,97.0,1379932.5
22230,NONRESIDENTIAL,BALLARD,50,1.0,1,0,29214,FOOD AND BEVERAGE,29214.0,UNDEFINED,,UNDEFINED,,1,4.811687011504285,8.0,9336239.0
22240,NONRESIDENTIAL,BALLARD,16,1.0,1,43035,46068,FOOD AND BEVERAGE,47034.0,PARKING,0.0,UNDEFINED,,2,4.7141893888123425,34.0,14029480.0
22252,NONRESIDENTIAL,BALLARD,55,1.0,1,0,32000,OTHER SERVICES AND FACILITIES,29880.0,OFFICE AND BUSINESS,4700.0,UNDEFINED,,2,4.599482498567408,,1331122.125
22259,NONRESIDENTIAL,BALLARD,106,1.0,2,0,31140,MIXED USE,14840.0,RETAIL AND PERSONAL SERVICES,9400.0,STORAGE,6900.0,3,4.415828708135538,,935580.3125
22261,NONRESIDENTIAL,BALLARD,41,1.0,3,0,41478,STORAGE,31932.0,OFFICE AND BUSINESS,9546.0,UNDEFINED,,2,4.435524620300082,3.0,3035962.25
22264,NONRESIDENTIAL,BALLARD,36,1.0,1,0,39840,STORAGE,39840.0,UNDEFINED,,UNDEFINED,,1,4.405405176096129,2.0,752104.0
22312,NONRESIDENTIAL,BALLARD,12,1.0,1,15576,15000,OTHER SERVICES AND FACILITIES,15000.0,OTHER SERVICES AND FACILITIES,3100.0,UNDEFINED,,2,5.018240639665049,,1533245.75
22327,NONRESIDENTIAL,BALLARD,92,1.0,2,0,21528,OTHER SERVICES AND FACILITIES,21528.0,UNDEFINED,,UNDEFINED,,1,4.924023215112126,,306911.0938
22332,NONRESIDENTIAL,BALLARD,88,1.0,2,0,30000,OTHER SERVICES AND FACILITIES,25828.0,PARKING,0.0,UNDEFINED,,2,5.02001660290819,,1094940.75
22420,NONRESIDENTIAL,BALLARD,74,1.0,2,0,30087,OTHER SERVICES AND FACILITIES,30554.0,UNDEFINED,,UNDEFINED,,1,5.108450368978077,,5274642.0
22438,NONRESIDENTIAL,BALLARD,41,1.0,1,0,40445,OTHER SERVICES AND FACILITIES,40445.0,UNDEFINED,,UNDEFINED,,1,4.404350085929342,92.0,786253.6875
22440,NONRESIDENTIAL,BALLARD,20,1.0,1,0,23500,RETAIL AND PERSONAL SERVICES,23500.0,UNDEFINED,,UNDEFINED,,1,4.366808727736343,53.0,1137967.5
22454,NONRESIDENTIAL,BALLARD,49,1.0,1,0,22420,RETAIL AND PERSONAL SERVICES,23067.0,UNDEFINED,,UNDEFINED,,1,5.009646213158722,82.0,1404253.75
22479,NONRESIDENTIAL,MAGNOLIA / QUEEN ANNE,55,1.0,1,0,25842,FOOD AND BEVERAGE,25987.0,UNDEFINED,,UNDEFINED,,1,3.647963680108674,35.0,8518313.0
22480,NONRESIDENTIAL,MAGNOLIA / QUEEN ANNE,24,1.0,3,0,26389,OFFICE AND BUSINESS,16766.0,HEALTH AND MEDICAL,9623.0,UNDEFINED,,2,3.7090381749400554,,1208035.375
22486,NONRESIDENTIAL,MAGNOLIA / QUEEN ANNE,34,1.0,3,0,25859,OFFICE AND BUSINESS,25859.0,PARKING,4000.0,UNDEFINED,,2,3.791616165507023,88.0,858780.625
22502,NONRESIDENTIAL,MAGNOLIA / QUEEN ANNE,42,1.0,1,0,25600,STORAGE,20600.0,OFFICE AND BUSINESS,5000.0,UNDEFINED,,2,4.678246401861894,1.0,1730600.625
22504,NONRESIDENTIAL,MAGNOLIA / QUEEN ANNE,51,1.0,1,0,23169,OTHER SERVICES AND FACILITIES,10200.0,UNDEFINED,,UNDEFINED,,1,4.593352122348562,,222255.9063
22509,NONRESIDENTIAL,MAGNOLIA / QUEEN ANNE,8,1.0,4,8399,33385,OFFICE AND BUSINESS,33385.0,PARKING,8399.0,UNDEFINED,,2,4.536618260902746,89.0,1294615.25
22511,NONRESIDENTIAL,MAGNOLIA / QUEEN ANNE,56,1.0,1,0,56884,STORAGE,56884.0,UNDEFINED,,UNDEFINED,,1,4.690715233479089,71.0,1388345.125
22519,NONRESIDENTIAL,BALLARD,27,1.0,1,0,32810,RETAIL AND PERSONAL SERVICES,32810.0,UNDEFINED,,UNDEFINED,,1,6.249133644522213,66.0,2017967.75
22547,NONRESIDENTIAL,MAGNOLIA / QUEEN ANNE,36,1.0,3,0,30989,STORAGE,30989.0,UNDEFINED,,UNDEFINED,,1,3.338950329404878,,97690.39844
22548,NONRESIDENTIAL,MAGNOLIA / QUEEN ANNE,101,1.0,3,0,39952,STORAGE,39952.0,UNDEFINED,,UNDEFINED,,1,3.320443934367187,,57133.19922
22574,NONRESIDENTIAL,MAGNOLIA / QUEEN ANNE,55,1.0,2,0,20022,OFFICE AND BUSINESS,20784.0,UNDEFINED,,UNDEFINED,,1,3.8956559638912513,80.0,657385.8125
22577,NONRESIDENTIAL,MAGNOLIA / QUEEN ANNE,56,1.0,2,0,36498,STORAGE,18229.0,STORAGE,17200.0,UNDEFINED,,2,3.8838521930879795,89.0,520011.8125
22579,NONRESIDENTIAL,MAGNOLIA / QUEEN ANNE,48,1.0,1,0,35946,STORAGE,31845.0,OFFICE AND BUSINESS,4101.0,UNDEFINED,,2,4.699272849260308,,469499.8125
22585,NONRESIDENTIAL,MAGNOLIA / QUEEN ANNE,9,1.0,4,5680,24472,OFFICE AND BUSINESS,25184.0,PARKING,4968.0,UNDEFINED,,2,4.493458217547491,96.0,845044.125
22607,NONRESIDENTIAL,MAGNOLIA / QUEEN ANNE,37,1.0,4,0,22365,OFFICE AND BUSINESS,21617.0,UNDEFINED,,UNDEFINED,,1,4.357273674199088,71.0,727385.8125
22609,NONRESIDENTIAL,MAGNOLIA / QUEEN ANNE,22,1.0,4,0,30172,OFFICE AND BUSINESS,30172.0,UNDEFINED,,UNDEFINED,,1,4.3134226799776885,82.0,904059.875
22650,NONRESIDENTIAL,BALLARD,89,1.0,4,0,42500,STORAGE,42500.0,RETAIL AND PERSONAL SERVICES,5091.0,UNDEFINED,,2,4.557296269837436,100.0,241478.5938
22654,NONRESIDENTIAL,BALLARD,115,1.0,4,0,23032,OFFICE AND BUSINESS,14448.0,FOOD AND BEVERAGE,5300.0,RETAIL AND PERSONAL SERVICES,1460.0,3,4.841190643185751,,1121537.75
22672,NONRESIDENTIAL,BALLARD,116,1.0,3,4914,40836,OTHER SERVICES AND FACILITIES,42850.0,PARKING,2900.0,UNDEFINED,,2,4.77890234246465,,7240274.0
22676,NONRESIDENTIAL,BALLARD,48,1.0,2,0,23500,OFFICE AND BUSINESS,23500.0,UNDEFINED,,UNDEFINED,,1,4.640059659868125,26.0,1686405.0
22678,NONRESIDENTIAL,BALLARD,50,1.0,1,0,22282,OFFICE AND BUSINESS,22282.0,UNDEFINED,,UNDEFINED,,1,4.586902056613182,93.0,579888.3125
22679,NONRESIDENTIAL,BALLARD,114,1.0,2,0,24000,STORAGE,24000.0,UNDEFINED,,UNDEFINED,,1,4.532533949842733,,502898.6875
22684,NONRESIDENTIAL,BALLARD,107,1.0,3,0,27085,MIXED USE,9500.0,OFFICE AND BUSINESS,8196.0,RESIDENTIAL AND HOUSING,6700.0,4,4.883714868250588,,1995131.75
22801,NONRESIDENTIAL,NORTH,20,0.0,2,0,29258,OTHER SERVICES AND FACILITIES,31991.0,HEALTH AND MEDICAL,2648.0,ENTERTAINMENT AND LEISURE,0.0,3,7.103759995691005,,8086943.5
22804,NONRESIDENTIAL,NORTH,85,1.0,2,0,37500,OFFICE AND BUSINESS,37500.0,UNDEFINED,,UNDEFINED,,1,7.93304771095612,58.0,2235765.5
22810,NONRESIDENTIAL,NORTHWEST,86,1.0,3,0,23983,EDUCATION,23983.0,UNDEFINED,,UNDEFINED,,1,8.648801966585005,61.0,1164364.75
22818,NONRESIDENTIAL,DELRIDGE,36,1.0,1,0,24100,STORAGE,20100.0,STORAGE,3500.0,UNDEFINED,,2,3.438290931357926,22.0,809870.8125
22830,NONRESIDENTIAL,SOUTHWEST,45,1.0,1,0,23772,OTHER SERVICES AND FACILITIES,23772.0,UNDEFINED,,UNDEFINED,,1,6.513228401545335,100.0,100841.7031
22834,NONRESIDENTIAL,NORTHEAST,12,3.0,2,0,31343,EDUCATION,51515.0,UNDEFINED,,UNDEFINED,,1,4.223729684295749,5.0,3846501.25
22860,NONRESIDENTIAL,NORTHWEST,20,1.0,3,22850,33062,MIXED USE,24052.0,OFFICE AND BUSINESS,23501.0,RETAIL AND PERSONAL SERVICES,9561.0,3,5.502278999784004,,2450442.75
22863,NONRESIDENTIAL,MAGNOLIA / QUEEN ANNE,59,1.0,2,0,20294,OTHER SERVICES AND FACILITIES,18000.0,OFFICE AND BUSINESS,2294.0,UNDEFINED,,2,4.349166384504063,,1735995.75
22866,NONRESIDENTIAL,MAGNOLIA / QUEEN ANNE,33,1.0,4,10849,29722,OFFICE AND BUSINESS,24008.0,UNDEFINED,,UNDEFINED,,1,4.258491412974024,64.0,1286817.375
22867,NONRESIDENTIAL,MAGNOLIA / QUEEN ANNE,33,1.0,4,15659,26048,OFFICE AND BUSINESS,41707.0,PARKING,12000.0,UNDEFINED,,2,4.224956377106353,78.0,1755788.5
22881,NONRESIDENTIAL,MAGNOLIA / QUEEN ANNE,56,1.0,2,0,57644,MIXED USE,20176.0,OTHER SERVICES AND FACILITIES,19440.0,STORAGE,15490.0,3,3.789072044549791,,2189735.0
22883,NONRESIDENTIAL,MAGNOLIA / QUEEN ANNE,61,1.0,2,0,39497,STORAGE,25547.0,OFFICE AND BUSINESS,13950.0,UNDEFINED,,2,3.6888811394001126,9.0,1700057.375
22936,NONRESIDENTIAL,EAST,84,1.0,1,0,33087,OTHER SERVICES AND FACILITIES,53776.0,UNDEFINED,,UNDEFINED,,1,1.8608854651644842,,3548858.25
22940,NONRESIDENTIAL,NORTHWEST,34,1.0,2,0,27574,OFFICE AND BUSINESS,27574.0,UNDEFINED,,UNDEFINED,,1,7.024143750707728,73.0,1211349.25
22953,NONRESIDENTIAL,NORTH,51,1.0,1,0,24982,RETAIL AND PERSONAL SERVICES,24982.0,UNDEFINED,,UNDEFINED,,1,7.006478875892287,99.0,335245.0
22955,NONRESIDENTIAL,NORTH,18,1.0,5,0,43661,HEALTH AND MEDICAL,43661.0,PARKING,0.0,UNDEFINED,,2,7.218840516014412,4.0,3936421.5
22962,NONRESIDENTIAL,NORTHWEST,29,1.0,3,27307,48798,OFFICE AND BUSINESS,76105.0,UNDEFINED,,UNDEFINED,,1,7.057988318359563,91.0,2472350.25
23008,NONRESIDENTIAL,NORTH,64,1.0,2,0,32009,MIXED USE,17500.0,RETAIL AND PERSONAL SERVICES,15770.0,OFFICE AND BUSINESS,4000.0,3,7.182445212843614,,1998725.25
23011,NONRESIDENTIAL,NORTH,50,1.0,1,0,41615,RETAIL AND PERSONAL SERVICES,41615.0,UNDEFINED,,UNDEFINED,,1,6.97954689678473,69.0,1900006.25
23017,NONRESIDENTIAL,NORTH,28,1.0,3,0,28841,HEALTH AND MEDICAL,28841.0,UNDEFINED,,UNDEFINED,,1,6.957112861213311,55.0,1459199.75
23020,NONRESIDENTIAL,NORTH,39,2.0,2,0,33344,STORAGE,31360.0,OFFICE AND BUSINESS,984.0,PARKING,0.0,3,7.0438736226253535,,123767.2031
23022,NONRESIDENTIAL,NORTH,11,2.0,1,0,30498,OTHER SERVICES AND FACILITIES,30498.0,UNDEFINED,,UNDEFINED,,1,6.865061243848464,,2436063.0
23040,NONRESIDENTIAL,DELRIDGE,92,1.0,2,0,42975,EDUCATION,21405.0,UNDEFINED,,UNDEFINED,,1,6.290724933752579,92.0,959352.0
23049,NONRESIDENTIAL,DELRIDGE,53,1.0,1,0,23260,OTHER SERVICES AND FACILITIES,13075.0,OFFICE AND BUSINESS,10185.0,UNDEFINED,,5,5.014462806895231,,1612105.75
23051,NONRESIDENTIAL,DELRIDGE,28,1.0,2,0,30659,OFFICE AND BUSINESS,27262.0,STORAGE,8653.0,OFFICE AND BUSINESS,285.0,3,5.060525952893633,88.0,2619088.5
23056,NONRESIDENTIAL,MAGNOLIA / QUEEN ANNE,96,1.0,2,0,27144,OTHER SERVICES AND FACILITIES,27144.0,UNDEFINED,,UNDEFINED,,1,1.7871572978153387,,1012024.313
23064,NONRESIDENTIAL,NORTHWEST,46,5.0,1,0,23166,OTHER SERVICES AND FACILITIES,23166.0,UNDEFINED,,UNDEFINED,,1,7.172896899681723,,3475804.25
23065,NONRESIDENTIAL,NORTHWEST,37,1.0,2,0,34759,HEALTH AND MEDICAL,44667.0,PARKING,0.0,UNDEFINED,,2,6.862914988911299,81.0,1633105.375
23071,NONRESIDENTIAL,NORTHWEST,50,8.0,1,0,415632,HEALTH AND MEDICAL,483520.0,PARKING,266833.0,UNDEFINED,,2,7.463661349442151,85.0,98960776.0
23076,NONRESIDENTIAL,NORTHWEST,51,1.0,2,0,44719,OTHER SERVICES AND FACILITIES,45909.0,HEALTH AND MEDICAL,1025.0,OFFICE AND BUSINESS,972.0,3,7.681283007707412,,1614026.25
23098,NONRESIDENTIAL,GREATER DUWAMISH,51,1.0,1,0,21603,FOOD AND BEVERAGE,21603.0,UNDEFINED,,UNDEFINED,,1,2.0843130206113956,16.0,5833800.0
23113,NONRESIDENTIAL,EAST,52,1.0,3,0,591981,HEALTH AND MEDICAL,520187.0,PARKING,282392.0,HEALTH AND MEDICAL,54159.0,4,1.333213355525599,60.0,102673696.0
23115,NONRESIDENTIAL,DELRIDGE,37,1.0,1,0,42900,STORAGE,43050.0,UNDEFINED,,UNDEFINED,,1,5.15485322771963,53.0,436252.5
23117,CAMPUS,DELRIDGE,11,5.0,1,0,57952,OTHER SERVICES AND FACILITIES,57952.0,UNDEFINED,,UNDEFINED,,1,6.031901560443554,,3091387.5
23120,NONRESIDENTIAL,DELRIDGE,45,1.0,1,0,26232,OTHER SERVICES AND FACILITIES,18262.0,OFFICE AND BUSINESS,7970.0,UNDEFINED,,2,5.294617595751759,,3094090.0
23158,NONRESIDENTIAL,DOWNTOWN,60,1.0,2,0,25840,STORAGE,25840.0,UNDEFINED,,UNDEFINED,,1,0.9635133019242733,92.0,313528.0938
23161,NONRESIDENTIAL,DOWNTOWN,28,1.0,1,0,45145,OFFICE AND BUSINESS,43813.0,UNDEFINED,,UNDEFINED,,1,0.890665888205672,,1268459.0
23164,NONRESIDENTIAL,DOWNTOWN,15,1.0,5,22095,48237,OFFICE AND BUSINESS,44417.0,PARKING,25915.0,UNDEFINED,,2,0.974805094897716,89.0,1981115.25
23204,SPS-DISTRICT K-12,GREATER DUWAMISH,45,1.0,1,0,50546,EDUCATION,53234.0,UNDEFINED,,UNDEFINED,,1,3.3754592710853495,94.0,1155080.5
23228,NONRESIDENTIAL,BALLARD,22,1.0,1,0,45522,FOOD AND BEVERAGE,45522.0,PARKING,0.0,UNDEFINED,,2,6.13218717703711,22.0,12250422.0
23231,NONRESIDENTIAL,NORTHWEST,37,1.0,2,0,20088,RETAIL AND PERSONAL SERVICES,16080.0,OFFICE AND BUSINESS,3500.0,PARKING,508.0,3,8.081155281824282,,326778.6875
23265,CAMPUS,GREATER DUWAMISH,27,5.0,2,0,138907,OTHER SERVICES AND FACILITIES,139557.0,UNDEFINED,,UNDEFINED,,1,2.5821409098491612,,7837692.5
23268,NONRESIDENTIAL,GREATER DUWAMISH,19,1.0,2,0,40657,OFFICE AND BUSINESS,40657.0,PARKING,0.0,UNDEFINED,,2,2.5949997682347146,57.0,2826828.0
23277,NONRESIDENTIAL,GREATER DUWAMISH,116,1.0,1,0,20200,STORAGE,18700.0,OFFICE AND BUSINESS,1500.0,UNDEFINED,,2,2.463393443844112,,269016.6875
23297,NONRESIDENTIAL,EAST,112,1.0,1,0,44086,RESIDENTIAL AND HOUSING,44091.0,UNDEFINED,,UNDEFINED,,1,0.3006957168037154,29.0,3652708.75
23299,NONRESIDENTIAL,EAST,46,1.0,7,20824,33548,OFFICE AND BUSINESS,54372.0,PARKING,15000.0,UNDEFINED,,2,0.31979444881913727,94.0,1403820.0
23310,NONRESIDENTIAL,EAST,65,1.0,1,0,47699,OTHER SERVICES AND FACILITIES,47000.0,PARKING,0.0,UNDEFINED,,2,0.3746918177594961,,14524386.0
23311,NONRESIDENTIAL,EAST,71,1.0,0,0,274568,HEALTH AND MEDICAL,228133.0,PARKING,135954.0,UNDEFINED,,2,0.42437402929967266,52.0,25311526.0
23313,NONRESIDENTIAL,EAST,60,1.0,3,0,21282,OFFICE AND BUSINESS,19658.0,UNDEFINED,,UNDEFINED,,1,0.45331733828249987,69.0,1245923.75
23320,NONRESIDENTIAL,SOUTHEAST,95,1.0,2,0,41022,OTHER SERVICES AND FACILITIES,41022.0,UNDEFINED,,UNDEFINED,,1,4.927366710497022,,3787648.25
23397,NONRESIDENTIAL,DELRIDGE,50,1.0,2,0,28109,OTHER SERVICES AND FACILITIES,28109.0,UNDEFINED,,UNDEFINED,,1,2.704514409227881,,3612526.75
23331,NONRESIDENTIAL,NORTH,31,1.0,3,12990,20590,OFFICE AND BUSINESS,20590.0,PARKING,12990.0,UNDEFINED,,2,8.731678706041262,100.0,409578.4063
23342,NONRESIDENTIAL,NORTH,39,1.0,1,0,21936,STORAGE,21936.0,UNDEFINED,,UNDEFINED,,1,8.023708485223414,100.0,113130.0
23343,NONRESIDENTIAL,NORTH,47,1.0,1,0,30160,OTHER SERVICES AND FACILITIES,30139.0,UNDEFINED,,UNDEFINED,,1,8.055996311214475,,1045838.5
23368,NONRESIDENTIAL,DOWNTOWN,107,1.0,11,0,111137,MIXED USE,42939.0,RESIDENTIAL AND HOUSING,40878.0,OFFICE AND BUSINESS,10887.0,5,0.36701255237343516,,9546165.0
23396,NONRESIDENTIAL,DELRIDGE,19,1.0,1,0,40189,OTHER SERVICES AND FACILITIES,28347.0,OFFICE AND BUSINESS,9113.0,PARKING,0.0,3,3.093000422584324,,1509292.0
23400,NONRESIDENTIAL,DELRIDGE,28,1.0,2,0,66484,OFFICE AND BUSINESS,49334.0,STORAGE,18000.0,RETAIL AND PERSONAL SERVICES,9000.0,3,2.9737286767606474,69.0,3046543.0
23404,NONRESIDENTIAL,EAST,57,1.0,3,0,25151,OFFICE AND BUSINESS,24155.0,UNDEFINED,,UNDEFINED,,1,0.4623235838523063,85.0,1356874.75
23408,NONRESIDENTIAL,EAST,88,1.0,6,0,35770,HOTEL,35770.0,UNDEFINED,,UNDEFINED,,1,0.3512722542562195,56.0,2640980.25
23410,NONRESIDENTIAL,EAST,88,1.0,9,0,48006,HOTEL,48006.0,UNDEFINED,,UNDEFINED,,1,0.3484233888591091,85.0,3239754.0
23416,NONRESIDENTIAL,DOWNTOWN,56,1.0,2,0,29631,MIXED USE,16000.0,OFFICE AND BUSINESS,13000.0,FOOD AND BEVERAGE,5000.0,3,0.7841715118795792,,5144392.0
23418,NONRESIDENTIAL,DOWNTOWN,27,1.0,2,0,23472,OFFICE AND BUSINESS,20695.0,OTHER SERVICES AND FACILITIES,1065.0,RETAIL AND PERSONAL SERVICES,945.0,3,0.7765430132989197,,1625308.625
23419,NONRESIDENTIAL,GREATER DUWAMISH,43,1.0,2,0,21315,OFFICE AND BUSINESS,20424.0,UNDEFINED,,UNDEFINED,,1,0.8475311058732973,34.0,2796425.0
23459,NONRESIDENTIAL,MAGNOLIA / QUEEN ANNE,32,1.0,4,15812,41298,OFFICE AND BUSINESS,36867.0,PARKING,28390.0,UNDEFINED,,2,1.7498280793913186,69.0,2190460.0
23846,NONRESIDENTIAL,DOWNTOWN,37,1.0,3,0,34030,OFFICE AND BUSINESS,34030.0,UNDEFINED,,UNDEFINED,,1,1.495182097500365,50.0,1748629.875
23503,NONRESIDENTIAL,SOUTHWEST,114,1.0,2,0,20398,FOOD AND BEVERAGE,19232.0,OFFICE AND BUSINESS,1166.0,UNDEFINED,,2,2.470781182509293,,9313513.0
23504,NONRESIDENTIAL,GREATER DUWAMISH,64,1.0,1,0,41308,STORAGE,41308.0,UNDEFINED,,UNDEFINED,,1,2.1980838466518238,7.0,1642471.5
23562,NONRESIDENTIAL,DOWNTOWN,103,1.0,3,0,43878,MIXED USE,12000.0,OFFICE AND BUSINESS,8262.0,RETAIL AND PERSONAL SERVICES,6312.0,4,0.3261925692094641,,769771.3125
23566,NONRESIDENTIAL,MAGNOLIA / QUEEN ANNE,104,1.0,3,0,34976,OTHER SERVICES AND FACILITIES,34976.0,UNDEFINED,,UNDEFINED,,1,1.8313374926936667,,873711.125
23618,NONRESIDENTIAL,MAGNOLIA / QUEEN ANNE,59,1.0,1,0,38255,STORAGE,38255.0,UNDEFINED,,UNDEFINED,,1,3.9577075124277274,12.0,985401.8125
23622,CAMPUS,MAGNOLIA / QUEEN ANNE,61,23.0,1,0,260241,OTHER SERVICES AND FACILITIES,260241.0,UNDEFINED,,UNDEFINED,,1,4.091147203353056,,34012980.0
23653,NONRESIDENTIAL,LAKE UNION,27,1.0,3,0,48924,OFFICE AND BUSINESS,31325.0,PARKING,13143.0,UNDEFINED,,2,3.279839898086694,71.0,2282551.25
23671,NONRESIDENTIAL,LAKE UNION,57,1.0,4,18036,32297,OFFICE AND BUSINESS,50333.0,UNDEFINED,,UNDEFINED,,1,2.4682149704280247,88.0,1602084.375
23672,NONRESIDENTIAL,LAKE UNION,30,1.0,4,21906,35526,OFFICE AND BUSINESS,34160.0,PARKING,19650.0,UNDEFINED,,2,2.3810582963692783,,2520483.25
23673,NONRESIDENTIAL,LAKE UNION,47,1.0,3,7956,17956,OFFICE AND BUSINESS,17332.0,PARKING,9162.0,UNDEFINED,,2,2.3500072819323647,,666740.3125
23674,NONRESIDENTIAL,LAKE UNION,16,1.0,3,21908,35224,OFFICE AND BUSINESS,33705.0,PARKING,21908.0,UNDEFINED,,2,2.4270660997798625,73.0,1994967.75
23689,NONRESIDENTIAL,DELRIDGE,59,1.0,2,0,24224,OTHER SERVICES AND FACILITIES,24224.0,PARKING,0.0,UNDEFINED,,2,5.928623731310727,52.0,968026.3125
23691,NONRESIDENTIAL,DELRIDGE,53,1.0,1,0,23706,OTHER SERVICES AND FACILITIES,23706.0,UNDEFINED,,UNDEFINED,,1,6.053146112128282,78.0,400770.9063
23701,NONRESIDENTIAL,GREATER DUWAMISH,53,1.0,1,0,31900,STORAGE,28000.0,OFFICE AND BUSINESS,4000.0,UNDEFINED,,2,4.181261117543545,,1964681.25
23711,NONRESIDENTIAL,SOUTHWEST,99,1.0,1,0,49066,OTHER SERVICES AND FACILITIES,49000.0,UNDEFINED,,UNDEFINED,,1,6.374124122383249,,3835202.0
23712,NONRESIDENTIAL,SOUTHWEST,64,1.0,3,0,30740,OTHER SERVICES AND FACILITIES,28293.0,OTHER SERVICES AND FACILITIES,11630.0,UNDEFINED,,2,6.414330427762155,,1686262.25
23716,NONRESIDENTIAL,SOUTHEAST,57,1.0,1,0,67450,FOOD AND BEVERAGE,42760.0,UNDEFINED,,UNDEFINED,,1,6.471800243723725,97.0,2842819.5
23722,SPS-DISTRICT K-12,BALLARD,58,1.0,1,0,39971,EDUCATION,40867.0,UNDEFINED,,UNDEFINED,,1,6.640512912781559,,945537.0
23730,NONRESIDENTIAL,MAGNOLIA / QUEEN ANNE,68,1.0,1,0,46970,STORAGE,46970.0,UNDEFINED,,UNDEFINED,,1,4.006774442448067,,882896.5
23736,NONRESIDENTIAL,MAGNOLIA / QUEEN ANNE,85,1.0,1,0,47554,STORAGE,18133.0,OFFICE AND BUSINESS,8679.0,RETAIL AND PERSONAL SERVICES,2388.0,5,2.7549451368684985,,1035554.688
23742,NONRESIDENTIAL,MAGNOLIA / QUEEN ANNE,37,1.0,2,5400,37616,OFFICE AND BUSINESS,43016.0,UNDEFINED,,UNDEFINED,,1,2.588235563280987,100.0,1234095.5
23743,NONRESIDENTIAL,MAGNOLIA / QUEEN ANNE,85,1.0,1,0,24196,MIXED USE,8711.0,STORAGE,6792.0,OFFICE AND BUSINESS,5306.0,4,2.569563254349928,,1055033.0
23744,NONRESIDENTIAL,MAGNOLIA / QUEEN ANNE,76,1.0,2,0,20671,OFFICE AND BUSINESS,20671.0,UNDEFINED,,UNDEFINED,,1,2.6034167181758696,98.0,638507.125
23757,NONRESIDENTIAL,GREATER DUWAMISH,89,1.0,1,0,21600,STORAGE,21600.0,UNDEFINED,,UNDEFINED,,1,1.7654149145945632,57.0,499828.5938
